SCRUB_ZIP_CODE,COUNTRY,DATE_VALID_STD,DOY_STD,MIN_TEMPERATURE_AIR_2M_F,AVG_TEMPERATURE_AIR_2M_F,MAX_TEMPERATURE_AIR_2M_F,MIN_TEMPERATURE_WETBULB_2M_F,AVG_TEMPERATURE_WETBULB_2M_F,MAX_TEMPERATURE_WETBULB_2M_F,MIN_TEMPERATURE_DEWPOINT_2M_F,AVG_TEMPERATURE_DEWPOINT_2M_F,MAX_TEMPERATURE_DEWPOINT_2M_F,MIN_TEMPERATURE_FEELSLIKE_2M_F,AVG_TEMPERATURE_FEELSLIKE_2M_F,MAX_TEMPERATURE_FEELSLIKE_2M_F,MIN_TEMPERATURE_WINDCHILL_2M_F,AVG_TEMPERATURE_WINDCHILL_2M_F,MAX_TEMPERATURE_WINDCHILL_2M_F,MIN_TEMPERATURE_HEATINDEX_2M_F,AVG_TEMPERATURE_HEATINDEX_2M_F,MAX_TEMPERATURE_HEATINDEX_2M_F,MIN_HUMIDITY_RELATIVE_2M_PCT,AVG_HUMIDITY_RELATIVE_2M_PCT,MAX_HUMIDITY_RELATIVE_2M_PCT,MIN_HUMIDITY_SPECIFIC_2M_GPKG,AVG_HUMIDITY_SPECIFIC_2M_GPKG,MAX_HUMIDITY_SPECIFIC_2M_GPKG,MIN_PRESSURE_2M_MB,AVG_PRESSURE_2M_MB,MAX_PRESSURE_2M_MB,MIN_PRESSURE_MEAN_SEA_LEVEL_MB,AVG_PRESSURE_MEAN_SEA_LEVEL_MB,MAX_PRESSURE_MEAN_SEA_LEVEL_MB,MIN_WIND_SPEED_10M_MPH,AVG_WIND_SPEED_10M_MPH,MAX_WIND_SPEED_10M_MPH,AVG_WIND_DIRECTION_10M_DEG,MIN_WIND_SPEED_80M_MPH,AVG_WIND_SPEED_80M_MPH,MAX_WIND_SPEED_80M_MPH,AVG_WIND_DIRECTION_80M_DEG,MIN_WIND_SPEED_100M_MPH,AVG_WIND_SPEED_100M_MPH,MAX_WIND_SPEED_100M_MPH,AVG_WIND_DIRECTION_100M_DEG,TOT_PRECIPITATION_IN,TOT_SNOWFALL_IN,MIN_CLOUD_COVER_TOT_PCT,AVG_CLOUD_COVER_TOT_PCT,MAX_CLOUD_COVER_TOT_PCT,MIN_RADIATION_SOLAR_TOTAL_WPM2,AVG_RADIATION_SOLAR_TOTAL_WPM2,MAX_RADIATION_SOLAR_TOTAL_WPM2,TOT_RADIATION_SOLAR_TOTAL_WPM2,PROBABILITY_OF_PRECIPITATION_PCT,PROBABILITY_OF_SNOW_PCT
9,US,9/20/2021,263,62.9,74.5,87,56.3,63,67.7,47.5,55,61.9,64.1,75.4,86.4,64.1,74.5,86.4,64.1,75.4,86.4,33,52,74,7.1,9.5,12,994.6,996.4,998.6,1019.6,1021.7,1023.9,4.1,6.7,8.7,58,8.9,12.1,13.3,62,9.8,13,14.8,63,0,0,0,9,57,0,225.6,651.9,5413.2,25,0
9,US,9/21/2021,264,63.5,74.5,87.4,59.6,62.9,66.2,47.9,54.3,59.3,64.6,75.5,86.9,64.6,74.5,86.9,64.6,75.5,86.9,26,53,83,7.4,9.3,10.9,990.1,993.2,995.7,1015,1018.4,1021.2,1.4,5.1,7.3,53,4.4,9.2,12.6,59,4.9,9.8,13.7,61,0,0,0,0,0,0,251.2,792.1,6027.6,35,0
9,US,9/22/2021,265,64.5,76.2,88.3,58.4,63.2,67.1,51.4,54,59.3,65.6,76.8,87.8,65.6,76.2,87.8,65.6,76.8,87.8,29,48,69,8.4,9.2,11,989,991.2,992.8,1013.8,1016.3,1018,2.2,4.2,6.1,103,4.4,7.2,8.6,102,4.6,7.6,9.5,104,0,0,0,12,79,0,248.9,788.9,5973.5,25,0
9,US,9/23/2021,266,67.7,77.9,90.1,63.1,66.8,69.4,56.5,60.1,65.7,68.9,78.8,89.4,68.9,77.9,89.4,68.9,78.8,89.4,33,58,84,10,11.4,13.7,988,990.1,991.5,1012.8,1015.2,1016.7,0.5,4.1,7.8,155,2.1,6.8,11.4,162,2.3,7.3,12,164,0.02,0,25,81,100,0,219,758,5256.6,19,0
9,US,9/24/2021,267,67.3,69.6,82.4,66.8,68.7,70.2,66.5,68.3,69.6,67.5,70.8,76.3,67.5,69.6,71.9,67.5,70.8,76.3,91,95,98,14,14.9,15.6,990.9,993.6,996,1016.1,1018.9,1021.3,1.3,2.9,4.3,83,1.1,4.4,7.5,87,0.8,4.4,7.9,89,0.84,0,74,96,100,0,21.5,77,515,15,0
10,US,9/10/2021,253,74.4,84.2,94.9,59.9,64.6,69.4,45.5,47.5,50.6,76,84.4,94.7,74.6,84.2,94.7,76,84.4,94.7,20,29,37,6.6,7.2,8.1,995.7,998.2,1000.6,1014.1,1016.8,1019.2,4.2,6.9,9,155,8.3,11,15.4,156,8.9,11.6,16.4,156,0,0,0,0,0,0,279.5,901.8,6708.4,0,0
10,US,9/11/2021,254,74.7,84.8,94.8,60.2,65.4,69.7,46.7,49.5,56.6,76.2,85,94.8,74.9,84.8,94.8,76.2,85,94.8,21,31,43,7,7.8,10,996.3,998.3,1000.4,1014.7,1016.9,1019.1,5.2,7.7,9.3,170,8.9,12.4,16,172,9.3,13.1,17.2,172,0,0,0,0,0,0,278.1,898.2,6674.6,0,0
10,US,9/12/2021,255,74.2,84,93.7,62,66.4,68.5,42.1,52.3,62.3,77.3,84.6,93.7,74.3,84,93.7,77.3,84.6,93.7,17,36,64,5.9,8.8,12.1,996.3,998.5,1000.9,1014.7,1017.1,1019.6,3.7,7.2,9.9,169,8.3,11.3,17,172,9.1,11.9,18,173,0,0,0,1,24,0,278.6,900.9,6685.8,0,0
10,US,9/13/2021,256,75,82.4,94.2,68.4,71.4,73.5,61.4,66,69.6,78.7,85.1,95.6,75.1,82.4,93.8,78.7,85.1,95.6,36,60,83,11.9,14,15.7,992.6,995.5,998.1,1011,1014.1,1016.7,7.6,10.4,16.1,143,10.7,15.6,24.6,145,11,16.1,25.6,145,0,0,0,23,100,0,220.5,872.5,5293,15,0
10,US,9/14/2021,257,74.2,81,89.6,70.3,72,73.8,65.6,67.8,69.8,78.1,84.3,92.4,74.3,81,89.5,78.1,84.3,92.4,45,66,85,13.9,14.9,15.8,989.4,992.1,994.2,1007.7,1010.6,1012.8,6,9.2,13.3,162,8.7,13.8,21.4,164,8.9,14.2,22.4,164,0,0,45,89,100,0,147.8,689.8,3547.6,15,0
10,US,9/15/2021,258,74.6,82.4,89.7,68,70.7,73.2,60.8,64.8,66.3,78.1,84.8,90.9,74.8,82.4,87.8,78.1,84.8,90.9,44,57,75,11.6,13.5,14.2,992.3,994.2,995.8,1010.9,1012.7,1014.4,2.5,6.7,10.7,44,3,9.7,15.4,46,3,10,16,46,0,0,2,53,91,0,207,693.8,4968.8,33,0
10,US,9/16/2021,259,74.2,84.1,93.7,63.1,67.5,71.2,50.8,56.1,65.4,77.1,85,93.6,74.7,84.1,93.6,77.1,85,93.6,25,41,63,8.3,10,13.6,993.7,995.7,998.2,1012.1,1014.2,1016.8,3.2,5.7,7.9,63,5.3,8.9,12.9,68,5.3,9.3,13.5,69,0,0,0,0,3,0,265.8,809,6378.3,20,0
10,US,9/17/2021,260,73.7,84.4,94.8,62.5,67.1,71.4,51.2,55.4,61.2,76.7,85.1,94.8,73.9,84.4,94.8,76.7,85.1,94.8,26,38,52,8.3,9.7,11.9,992.7,995.1,997.8,1011.1,1013.7,1016.5,3.7,7.2,11.1,139,5,11.1,18.8,139,5.1,11.6,19.9,139,0,0,0,28,100,0,252.3,757.9,6055.8,10,0
10,US,9/18/2021,261,76.5,85.6,95.8,65.1,70.7,72.6,54.3,62.1,67.3,79.5,87.3,95.6,76.7,85.6,95.6,79.5,87.3,95.6,25,48,72,9.3,12.4,14.6,991.2,993.5,995.8,1009.5,1012,1014.4,7.1,9.3,13.9,169,10.7,14.4,21.3,172,10.9,15,22.3,172,0,0,0,3,26,0,260,797.3,6239.1,15,0
10,US,9/19/2021,262,76.3,83.9,91.8,72,73,74.1,65.7,67.9,70.1,80.1,87.3,94.6,76.5,83.9,91.3,80.1,87.3,94.6,43,60,81,14,15,16,990.9,992.5,994.5,1009.3,1011,1013.1,8.7,10.4,13.9,159,12.5,16.3,22.8,161,12.8,17,23.9,161,0.03,0,0,41,96,0,170,702,4080.4,5,0
10,US,9/20/2021,263,75.6,81.9,93,72.5,73.4,74.2,66.2,69.6,71.9,79.8,85.8,93.9,75.8,81.9,90.5,79.8,85.8,93.9,45,68,87,14.3,15.9,17,990.1,992.5,994.6,1008.6,1011.1,1013.1,9.1,11.3,13.9,155,13.7,17.7,21.5,157,14,18.4,22.4,158,0.13,0,1,62,99,0,153.1,590.6,3675.1,15,0
10,US,9/21/2021,264,68.3,73,79.7,57.5,63.7,71,47.5,57,69.2,69.1,75.4,79.5,69.1,73,79.5,69.1,75.4,79.5,39,60,89,7.1,10.4,15.5,993.5,995.9,998,1012.1,1014.6,1016.8,3.7,11.4,16.6,357,6,18,24.9,358,6.2,18.8,25.7,359,1.37,0,0,63,100,0,206.5,696.4,4955.7,15,0
10,US,9/22/2021,265,64,72.2,81.4,55.2,58.6,61.8,42.7,46,48.3,64.3,72.5,80.5,64.3,72.2,80.5,64.3,72.5,80.5,26,41,54,6,6.8,7.3,992.9,995.9,998.9,1011.5,1014.6,1017.7,2.8,5.9,7.7,5,4,9.3,12.4,8,4.1,9.7,13.3,9,0,0,0,0,0,0,263.5,806.3,6324.2,5,0
10,US,9/23/2021,266,66.6,77.6,90.5,56.4,61.5,66.3,44.5,47.2,50.6,66.6,78,89.3,66.6,77.6,89.3,66.6,78,89.3,21,36,51,6.5,7.1,8.1,989.2,991.7,993.5,1007.6,1010.3,1012.3,6.1,9.5,15.7,201,10.3,15.8,27,201,10.9,16.7,28.4,201,0,0,0,0,0,0,258.1,789.5,6193.9,15,0
10,US,9/24/2021,267,70.2,80.5,91.9,60.8,64.8,68,47.1,52.9,61.4,76,82.1,91.8,70.6,80.5,91.8,76,82.1,91.8,22,41,59,7.2,8.9,11.9,990.7,992.2,993.7,1009.2,1010.7,1012.3,10.5,13.3,15,179,18.2,22.1,26,181,19.3,23.2,27.4,181,0,0,0,0,2,0,259.8,797.5,6235.1,15,0
11,US,9/10/2021,253,70.1,80.4,92.4,57.2,62.9,67.7,43.5,47.3,60.9,71,81.3,92.3,70.3,80.4,92.3,71.7,81.4,92.3,19,33,65,6.4,7.3,11.7,982.3,984.5,986.7,1014.3,1016.8,1019.1,3.3,5.9,9.9,103,4.9,9.2,16.8,104,5.1,9.8,18.2,104,0,0,0,0,0,0,289.5,933.1,6947.6,0,0
11,US,9/11/2021,254,68.6,78.9,90.7,62,65.2,67.1,44.4,54.3,63.9,70.4,80.4,90.6,69,78.9,90.6,70.4,80.4,90.6,20,48,78,6.6,9.6,13,983,985.1,987.2,1015.1,1017.5,1019.6,4,7.2,9.8,144,5.4,11.3,16.7,145,5.5,11.9,18.2,145,0,0,0,0,0,0,289.2,934.6,6941.6,0,0
11,US,9/12/2021,255,70.1,79.5,91.8,66.9,70.3,72.6,61.6,65.7,69.2,72.3,82.4,92.9,70.2,79.5,91.3,72.3,82.4,92.9,39,66,89,12.3,14,15.6,982.3,984.8,986.6,1014.3,1017.1,1019,3.6,7.8,13.9,148,6.3,11.9,18.6,149,6.7,12.5,19.3,149,0,0,0,38,100,0,219.4,770.8,5265.6,12,0
11,US,9/13/2021,256,71.3,78.3,89.5,70,71.8,73.2,64.7,68.8,71.6,76,82,91.9,71.3,78.3,89.2,76,82,91.9,45,75,95,13.7,15.5,17,978.5,981.3,983.9,1010.4,1013.6,1016.2,3,6.4,9.8,123,4.8,9.6,15.2,125,5,10,15.9,125,0.02,0,0,56,100,0,137.5,698.8,3299.3,33,0
11,US,9/14/2021,257,72.3,78.5,86.7,70.1,71.9,73.5,66.5,69,71.3,76.9,82.2,90,72.6,78.5,86.3,76.9,82.2,90,53,74,95,14.5,15.7,16.8,975.8,978.2,979.8,1007.7,1010.3,1012,3.5,6.7,9.6,116,5.6,9.5,14.9,116,6,9.8,15.5,116,0,0,56,85,100,0,146.8,557.2,3522.9,15,0
11,US,9/15/2021,258,71,81.4,92.3,69.3,71.2,73.6,60.5,66.1,68.8,75.9,84.3,93.7,71.1,81.4,92.1,75.9,84.3,93.7,38,63,92,11.9,14.3,15.6,978.1,979.5,981.4,1010,1011.5,1013.5,2.3,7.5,12.8,48,3.9,10.8,18,51,4.2,11.2,18.7,51,0,0,61,84,100,0,252.4,805.1,6057.5,25,0
11,US,9/16/2021,259,74.2,83.6,94.7,68.1,70.6,72,57.8,63.4,68.7,78,85.3,94.7,74.4,83.6,94.7,78,85.3,94.7,29,54,82,10.8,13.1,15.4,979.6,981.3,983.4,1011.4,1013.4,1015.7,3.1,6.8,9.2,100,5.1,9.9,13.1,100,5.4,10.2,13.8,101,0,0,22,65,90,0,263.9,819.3,6333.6,24,0
11,US,9/17/2021,260,72.5,82.4,93.9,68.6,70.5,71.5,54.3,63.6,69.1,76.9,84.5,93.8,72.8,82.4,93.8,76.9,84.5,93.8,27,58,87,9.6,13.3,15.6,979.2,981.4,983.7,1011.1,1013.5,1015.9,2.1,6.9,11.2,138,3.6,10.2,18,144,3.8,10.7,18.9,144,0,0,0,1,14,0,270.7,829.9,6497.3,25,0
11,US,9/18/2021,261,72.1,80.6,90,70.7,71.8,73,63.6,67.7,70.1,76.6,83.8,91.5,72.2,80.6,89.5,76.6,83.8,91.5,42,68,93,13.2,15,16.1,978.1,980.1,981.9,1010,1012.2,1014,2.8,5.9,8.7,148,3.8,8.8,14.5,155,4,9.3,15.3,156,0,0,0,44,100,0,145.5,642.2,3491.1,15,0
11,US,9/19/2021,262,72.4,81,91.4,70.8,72.3,73.5,65,68.2,70.9,76.8,84.5,93.6,72.6,81,90.8,76.8,84.5,93.6,43,68,92,13.9,15.3,16.7,977.1,978.9,980.6,1009,1010.9,1012.7,6.2,8.3,10.2,160,10.7,13,16.4,160,11.2,13.7,17.4,161,0.08,0,0,39,97,0,167.7,715.6,4025.2,20,0
11,US,9/20/2021,263,73.1,81.5,93.4,71.8,73,73.8,64,69,71.6,77.4,85.2,95.7,73.2,81.5,93.2,77.4,85.2,95.7,38,69,94,13.5,15.8,17,976.9,978.5,980.1,1008.7,1010.5,1012.2,6.5,9.4,12.1,154,11.9,14.1,19.4,155,12.3,14.8,20.7,155,0.12,0,3,41,100,0,218.4,742.7,5242.6,18,0
11,US,9/21/2021,264,67.9,73.5,80.4,58.5,66.8,72.6,51.3,62.6,71.6,67.9,76.5,79.9,67.9,73.5,78.7,67.9,76.5,79.9,49,71,93,8.3,12.8,17,978.1,981.3,984.3,1010.3,1013.6,1017,1.7,11.5,16.7,4,3.4,18.2,24.9,7,3.8,19,25.7,7,0.65,0,0,59,97,0,121.1,347.9,2907.8,21,0
11,US,9/22/2021,265,61.2,71.7,83,54,58.3,62.8,42.5,45.9,50.7,61.3,71.9,82.9,61.3,71.7,82.9,61.3,72.3,82.9,24,42,61,6,6.8,8.1,980.6,982.7,985.1,1012.8,1015.2,1017.8,3.5,7.9,10.5,8,5.8,13.1,17.7,16,5.9,13.9,19.3,18,0,0,0,0,0,0,272.5,836.8,6539.5,19,0
11,US,9/23/2021,266,63.7,75,88.8,54.9,60.6,66.1,45.2,48.6,55.8,63.9,75.6,88.8,63.9,75,88.8,63.9,75.6,88.8,22,42,63,6.8,7.6,9.8,978,979.7,981.1,1010.1,1012.1,1013.5,6.8,10.7,13.8,194,15.9,18.5,21.2,196,17.9,19.7,23,196,0,0,0,0,0,0,270,831.4,6479.9,15,0
11,US,9/24/2021,267,65,77.4,91.1,61,66.5,72.5,50.4,59.3,71.9,65.4,78.5,90.9,65.4,77.4,90.9,65.4,78.5,90.9,25,59,93,8.3,11.5,17.2,977.7,979.4,980.5,1009.5,1011.6,1012.8,7.9,10.8,12.5,172,15.1,17.4,20.1,173,16.1,18.4,21.5,173,0,0,0,1,6,0,268.1,826.8,6434.7,15,0
12,US,9/10/2021,253,55.2,67.1,81.2,52.6,57.7,63.2,43.8,49.4,56.3,54,67.5,81.1,54,66.8,81.1,55.2,67.6,81.1,27,58,91,6.2,7.6,9.7,998.2,1001.8,1005.9,1013.2,1016.8,1021,3,6,10.3,6,4,11.4,18.1,6,4.2,12.3,20.2,7,0,0,0,14,99,0,276.8,884.6,6642.1,0,0
12,US,9/11/2021,254,56.9,69.8,84,53.5,59.9,65.3,50.2,52.5,56.8,57,70.1,84,57.5,70,84,57,70.1,84,31,57,79,7.8,8.5,9.8,1006.2,1007.7,1009.6,1021.3,1022.8,1024.7,2.6,5.7,8.4,184,5.1,10.3,18.1,183,5.2,11.1,20.2,183,0,0,0,1,12,0,269.9,863.3,6478,0,0
12,US,9/12/2021,255,61.1,74.1,89.3,58.2,63.4,68.2,52.5,56,58.2,61.1,75,89.3,61.1,74.1,89.3,61.1,75,89.3,29,57,89,8.7,9.7,10.5,1006.3,1008.3,1010.4,1021.1,1023.3,1025.4,6.1,7.7,9.8,218,11.5,14.6,16.6,221,12,15.8,18.5,222,0,0,0,0,5,0,266.6,855.6,6398.3,0,0
12,US,9/13/2021,256,64.3,77.8,93.3,59.3,65.7,72,55.9,58.4,62.1,64.3,78.8,93.3,64.3,77.8,93.3,64.3,78.8,93.3,32,54,74,9.5,10.6,12.1,1003.2,1005.6,1007.5,1017.9,1020.5,1022.5,2.5,6,7.7,203,3,11.9,17.3,208,3,13.1,19.2,210,0,0,0,1,6,0,258.7,833.7,6209.1,0,0
12,US,9/14/2021,257,64.2,75.8,91,60.4,64.3,69.5,52.3,56.7,59.8,64.8,76.3,90.9,64.8,75.8,90.9,64.8,76.3,90.9,28,55,81,8.6,10,11,1001.6,1003.4,1005.3,1016.3,1018.3,1020.2,4.5,6.6,9.4,180,6.9,12.5,18,187,7,13.5,19.7,188,0,0,0,1,3,0,263.6,850.1,6325.9,5,0
12,US,9/15/2021,258,61.1,73.4,87.5,60.3,66.4,71.7,55.6,62.4,67.5,62.2,75,89.1,62.2,73.4,87.4,62.2,75,89.1,42,72,95,9.6,12.3,14.4,999.9,1001.8,1003.6,1014.6,1016.7,1018.6,3,6.5,10.3,171,6.3,12.1,16.2,177,6.8,13.1,18.1,178,0.03,0,0,21,92,0,213.7,824.1,5128.4,25,0
12,US,9/16/2021,259,65.8,72,83.1,65.8,69.2,73.1,65.5,68,70.5,66.5,73.3,83.7,66.5,72,79.8,66.5,73.3,83.7,73,88,98,13.5,14.8,16.1,997.5,999,1000.2,1012.3,1013.9,1015.1,3.4,5.3,8,308,4.4,10.2,14.6,308,4.5,11.2,15.7,302,0.3,0,27,74,100,0,174.1,678.5,4178.4,25,0
12,US,9/17/2021,260,60.2,70.8,85.2,56,61.8,65.3,48.2,54.8,64.7,61.5,71,84.9,61.5,70.8,84.9,61.5,71,84.9,28,63,96,7.4,9.4,13.1,998.5,1000.3,1002.8,1013.3,1015.2,1017.8,3.4,6.2,8.3,6,5.8,10.7,14.8,14,6,11.3,15.8,15,0,0,0,7,52,0,261.2,819,6268.3,25,0
12,US,9/18/2021,261,57.2,70.1,86.5,52.6,58.4,65.2,45.5,48.3,51.3,58.8,70.1,85.3,58.7,70.1,85.3,58.8,70.1,85.3,25,50,72,6.7,7.3,8.1,1002.8,1004.4,1005.9,1017.5,1019.4,1021.1,1.2,3.6,5.3,57,2.5,6.3,10.8,69,2.6,6.7,11.5,71,0,0,0,0,0,0,262.8,824.8,6306.2,25,0
12,US,9/19/2021,262,56.3,69.9,85.7,52.8,59.9,64.7,45.8,51.5,62.4,57.7,69.9,84.9,58.3,70,84.9,57.7,69.9,84.9,26,57,94,6.7,8.3,12,1005.3,1006.7,1008,1020.1,1021.8,1022.9,1.9,5.1,8.5,60,3.1,9.1,13.3,68,3.3,9.6,15,69,0,0,0,0,0,0,260.2,819.9,6245.9,30,0
12,US,9/20/2021,263,62.2,71.8,85.7,62.2,64.9,67.6,55.3,60.5,64,62.9,72.6,85.1,62.9,71.8,85.1,62.9,72.6,85.1,36,73,99,9.5,11.3,12.7,1005.8,1007.4,1009.3,1020.6,1022.4,1024.3,4.8,7.2,10.3,53,11.7,13.1,15.8,59,13.1,14.2,16.3,61,0,0,0,11,36,0,248.8,797.4,5972.4,30,0
12,US,9/21/2021,264,61.1,70.6,85,61,63.9,67,55.1,59.7,62.5,61.3,70.9,84.2,61.3,70.6,84.2,61.3,70.9,84.2,37,73,98,9.5,11,12.1,1000.6,1003.4,1005.7,1015.3,1018.3,1020.8,0.9,6,9.5,29,2.4,10.6,14,35,2.8,11.3,15.7,36,0,0,0,10,34,0,249.6,795.1,5990.1,25,0
12,US,9/22/2021,265,60.4,73,88.8,59.8,64,68.8,52.3,58,61.1,60.9,73.6,88.8,60.9,73,88.8,60.9,73.6,88.8,31,65,94,8.6,10.4,11.6,999.9,1002,1003.3,1014.6,1016.9,1018.2,1.1,3.2,5.2,86,0.8,5.4,10.5,106,0.8,5.7,11.4,107,0,0,0,1,11,0,249.3,793.7,5982.7,20,0
12,US,9/23/2021,266,63.7,75.2,88.9,63.3,66.6,69.4,56.6,61.5,66,64.3,76.2,87.8,64.3,75.2,87.8,64.3,76.2,87.8,35,67,96,10.1,11.9,13.7,999,1001.1,1002.4,1013.7,1016,1017.4,0.3,4.2,7.1,109,0.6,7.4,15.5,116,0.9,7.9,17.3,118,0,0,0,24,97,0,242.9,777.2,5829.7,15,0
12,US,9/24/2021,267,66.2,69.2,77.2,66,66.8,67.6,63.3,65.6,67.3,66.9,70.3,76.7,66.9,69.2,72.8,66.9,70.3,76.7,72,89,97,12.5,13.5,14.3,1001.6,1004.2,1005.9,1016.5,1019.2,1020.9,0.9,3.8,6,350,1.3,6.5,13.2,8,1.2,6.9,14.7,13,0.06,0,25,77,100,0,35.6,129,854.4,15,0
13,US,9/10/2021,253,64.4,74,83.8,56.3,60.5,64.1,46.9,49.5,51.8,64.7,74.9,83.7,64.7,74,83.7,64.7,74.9,83.7,28,43,58,7.1,7.8,8.4,981.7,984.1,986,1015.3,1017.6,1019.6,0.9,3.8,6,85,1.5,5.7,11.1,69,2,6,12,69,0,0,0,0,5,0,284.6,911.1,6829.7,0,0
13,US,9/11/2021,254,65.8,75.8,85.9,57.5,62.3,66.6,50.8,52.5,54.6,66.1,76.7,85.9,66.1,75.8,85.9,66.1,76.7,85.9,31,45,58,8.1,8.7,9.4,986.2,988.1,989.9,1019.9,1021.8,1023.5,3.5,5.2,7.6,125,7,8.6,11,127,7.1,9.2,12.3,128,0,0,0,1,23,0,278.6,895.1,6685.9,0,0
13,US,9/12/2021,255,67,77.7,88.2,58.8,63.6,67.2,50.9,53.6,58.2,67.1,78.7,88.2,67.1,77.7,88.2,67.1,78.7,88.2,28,45,63,8.3,9.1,10.6,988.4,990.2,992.3,1021.7,1023.8,1025.9,2.9,4.6,7,129,4.7,7.4,10.1,135,4.8,7.9,11.2,137,0,0,0,0,0,0,277.4,893.9,6657.9,0,0
13,US,9/13/2021,256,68.8,79.4,89.5,60.9,64.6,67.7,50.9,54.3,57.5,69.1,80.4,89.1,69.1,79.4,89.1,69.1,80.4,89.1,27,44,63,8.4,9.3,10.4,984.9,987.6,990.1,1018.1,1021.1,1023.8,1.6,4,7.6,135,1.7,6,9.8,142,1.7,6.3,10.7,143,0,0,0,64,100,0,257.6,874.5,6182.8,5,0
13,US,9/14/2021,257,72.2,78.6,87.4,62.6,65.8,68.3,55,57.8,63.8,76.4,80.4,87.4,72.3,78.6,87.4,76.4,80.4,87.4,34,50,69,9.5,10.6,13,981.9,984,986,1015,1017.4,1019.5,1.1,4.9,8.1,145,1.5,7,11.1,150,1.5,7.2,11.3,151,0,0,51,93,100,0,223.4,796.9,5361.1,25,0
13,US,9/15/2021,258,70,74.4,81.5,65.4,67.4,69.4,61.5,63.9,66.9,75.1,77.8,82.3,70.1,74.4,80.4,75.1,77.8,82.3,57,70,86,12,13.1,14.5,980.2,981.9,983.7,1013.4,1015.3,1017.3,0.7,3.7,6.1,133,1.2,5.8,9.6,141,1.3,6,10.1,142,0.01,0,28,68,100,0,119.8,413.4,2874.8,35,0
13,US,9/16/2021,259,69,77.4,89,67.5,69.2,70.9,61.9,65,67.5,69.5,79.1,88.8,69.5,77.4,87.8,69.5,79.1,88.8,42,68,93,12.4,13.7,14.7,978.3,980.2,981.2,1011.3,1013.4,1014.5,2.1,4.6,8.5,320,3.9,7.5,13.8,322,4.1,7.9,14.5,322,0.02,0,25,64,100,0,201.1,785.9,4825.4,31,0
13,US,9/17/2021,260,70.2,79.8,90,66.4,68.8,71.4,60.3,62.9,64.5,75.9,82.1,90.4,70.8,79.8,89.3,75.9,82.1,90.4,40,58,80,11.7,12.7,13.3,980.1,981.5,982.8,1013,1014.8,1016.1,2,3.8,7.6,99,2,5.4,7.9,86,2,5.7,8.4,87,0,0,0,42,99,0,211.9,763,5086.7,30,0
13,US,9/18/2021,261,75.3,80.3,89.2,66.4,68.7,69.8,57.5,62.2,66.2,78.7,81.9,87.3,75.9,80.3,87.3,78.7,81.9,87.3,37,55,71,10.6,12.4,14.1,982.6,984.1,985.3,1015.9,1017.4,1018.7,1.3,2.6,4.2,147,1.3,3.8,6,151,1.3,3.9,6.1,152,0,0,21,78,100,0,143.5,594.2,3443,30,0
13,US,9/19/2021,262,71.7,79.8,89.5,64.9,67.1,69.3,56.9,59.5,62,76.4,81.5,88.8,72.2,79.8,88.8,76.4,81.5,88.8,34,51,67,10.3,11.3,12.2,984.6,985.6,987.2,1017.9,1019,1020.6,1.7,4.5,8.2,126,3.7,6.9,11,131,4.1,7.3,11.3,131,0,0,0,27,72,0,216.2,796.5,5189,35,0
13,US,9/20/2021,263,72,78.3,87.5,63.6,65.2,67.4,46.4,55.8,61.8,76.5,80.2,86.7,72.3,78.3,86.7,76.5,80.2,86.7,25,49,66,7,10,12.1,985.6,986.7,989,1018.9,1020.2,1022.6,3.5,6.5,9.2,93,6.9,10.8,13.5,95,7.4,11.3,13.9,95,0,0,0,20,65,0,258.6,808.1,6206.3,40,0
13,US,9/21/2021,264,71.7,78.6,88.3,64.5,66.3,67.8,53.9,58.6,63.5,76.5,80.3,87.9,72.4,78.6,87.9,76.5,80.3,87.9,31,52,73,9.3,10.9,12.8,981.4,983.8,985.8,1014.6,1017.2,1019.3,3.8,5.8,8.1,105,7.1,9.6,11.6,107,7.9,10.1,11.9,107,0,0,0,49,100,0,230.5,797.3,5532.1,31,0
13,US,9/22/2021,265,71.5,80,88.7,61.1,65.4,68.2,51.8,55.5,64.4,76.1,81.3,88.3,71.6,80,88.3,76.1,81.3,88.3,29,44,69,8.7,9.9,13.4,979,981.1,982.9,1011.9,1014.4,1016.2,4.7,7.4,9.2,118,9.9,12.3,15.2,121,10.6,12.9,16.1,121,0.01,0,11,71,100,0,245.1,790.6,5883.2,20,0
13,US,9/23/2021,266,70.1,71.7,83.9,68.6,70,71.3,66.1,69.3,70.6,75.6,76.3,77.4,70.3,71.7,73.9,75.6,76.3,77.4,77,92,97,14.1,15.7,16.4,979.2,980.3,981.7,1012.6,1013.7,1015.1,3.5,5.6,7.6,139,6.6,10.2,13.6,143,7,10.8,14.2,144,0.41,0,100,100,100,0,29,125.9,696.8,20,0
13,US,9/24/2021,267,70.5,79,90,68.9,69.9,70.6,57.3,65,70.1,75.9,81.6,89.4,71.1,79,89.4,75.9,81.6,89.4,34,66,96,10.6,13.7,16.1,981.5,983.7,986.2,1015,1017.1,1019.7,1.1,2.9,5.6,139,1.2,4.5,9.6,144,1.2,4.7,10.3,145,0,0,0,31,100,0,244.5,787.2,5867.2,15,0
